suburb,rooms,type,price,method,seller_g,date,distance,postcode,bedroom2,bathroom,car,landsize,building_area,year_built,council_area,latitude,longitude,region_name,property_count,yr_qtr
Murrumbeena,3,h,1420000,S,Woodards,2016-08-06,12.1,3163,NA,NA,NA,NA,NA,NA,Glen Eira City Council,NA,NA,Southern Metropolitan,4442,2016.3
Murrumbeena,3,u,975000,S,Woodards,2016-05-07,12.1,3163,3,2,1,277,109,1975,Glen Eira City Council,-37.8936,145.0709,Southern Metropolitan,4442,2016.2
Murrumbeena,3,h,1060000,PI,hockingstuart,2016-05-07,12.1,3163,3,1,2,595,130,1957,Glen Eira City Council,-37.9027,145.0684,Southern Metropolitan,4442,2016.2
Murrumbeena,4,h,NA,SN,Ray,2016-05-07,12.1,3163,3,2,2,502,NA,NA,Glen Eira City Council,-37.8921,145.0725,Southern Metropolitan,4442,2016.2
Murrumbeena,4,h,NA,SP,Jellis,2016-05-07,12.1,3163,4,2,2,749,206,1940,Glen Eira City Council,-37.8989,145.0646,Southern Metropolitan,4442,2016.2
Murrumbeena,2,u,680000,S,Buxton,2016-05-07,12.1,3163,2,1,2,275,94,1975,Glen Eira City Council,-37.8936,145.0725,Southern Metropolitan,4442,2016.2
Murrumbeena,2,u,825000,S,Buxton,2016-10-08,12.1,3163,2,1,1,0,86,NA,Glen Eira City Council,-37.898,145.0734,Southern Metropolitan,4442,2016.4
Murrumbeena,2,u,NA,SN,Thomson,2016-09-10,12.1,3163,NA,NA,NA,NA,NA,NA,Glen Eira City Council,NA,NA,Southern Metropolitan,4442,2016.3
Murrumbeena,3,h,1430000,PI,Woodards,2016-12-10,12.1,3163,3,1,2,618,163,1960,Glen Eira City Council,-37.8991,145.0686,Southern Metropolitan,4442,2016.4
Murrumbeena,4,h,NA,PI,Buxton,2016-06-12,12.1,3163,4,2,2,330,187,2000,Glen Eira City Council,-37.9044,145.0623,Southern Metropolitan,4442,2016.2
Murrumbeena,2,h,435000,S,Barry,2016-11-12,12.1,3163,2,1,1,697,NA,1970,Glen Eira City Council,-37.8875,145.0676,Southern Metropolitan,4442,2016.4
Murrumbeena,3,h,1370000,S,Woodards,2016-11-12,12.1,3163,3,2,2,834,168,1954,Glen Eira City Council,-37.8959,145.0736,Southern Metropolitan,4442,2016.4
Murrumbeena,2,u,605000,SP,Fletchers,2016-11-12,12.1,3163,2,2,2,5289,72,2013,Glen Eira City Council,-37.8882,145.0666,Southern Metropolitan,4442,2016.4
Murrumbeena,3,h,1355000,S,Ray,2016-11-12,12.1,3163,3,1,6,612,NA,NA,Glen Eira City Council,-37.8996,145.0716,Southern Metropolitan,4442,2016.4
Murrumbeena,3,t,785000,S,Buxton,2016-08-13,12.1,3163,3,2,2,0,NA,2009,Glen Eira City Council,-37.8969,145.0654,Southern Metropolitan,4442,2016.3
Murrumbeena,3,h,1420000,S,Woodards,2016-08-13,12.1,3163,3,1,1,700,NA,NA,Glen Eira City Council,-37.8887,145.0718,Southern Metropolitan,4442,2016.3
Murrumbeena,4,h,1610000,S,Ray,2016-10-15,12.1,3163,4,2,2,660,167,1920,Glen Eira City Council,-37.8932,145.0681,Southern Metropolitan,4442,2016.4
Murrumbeena,1,u,290000,S,McGrath,2016-10-15,12.1,3163,1,1,1,0,NA,NA,Glen Eira City Council,-37.8956,145.0705,Southern Metropolitan,4442,2016.4
Murrumbeena,2,u,NA,PI,Buxton,2016-10-15,12.1,3163,2,1,1,0,NA,NA,Glen Eira City Council,-37.8849,145.07,Southern Metropolitan,4442,2016.4
Murrumbeena,2,h,910500,S,hockingstuart,2016-10-15,12.1,3163,2,1,2,313,NA,NA,Glen Eira City Council,-37.898,145.0759,Southern Metropolitan,4442,2016.4
Murrumbeena,2,u,480000,SP,Gary,2016-09-17,12.1,3163,NA,NA,NA,NA,NA,NA,Glen Eira City Council,NA,NA,Southern Metropolitan,4442,2016.3
Murrumbeena,3,h,NA,SN,hockingstuart,2017-03-18,12.1,3163,3,1,2,629,148,1970,Glen Eira City Council,-37.9031,145.0696,Southern Metropolitan,4442,2017.1
Murrumbeena,1,u,331000,S,Thomson,2017-03-18,12.1,3163,1,1,1,0,NA,NA,Glen Eira City Council,-37.8961,145.0651,Southern Metropolitan,4442,2017.1
Murrumbeena,6,h,1000000,VB,hockingstuart,2017-03-18,12.1,3163,NA,NA,NA,NA,NA,NA,Glen Eira City Council,NA,NA,Southern Metropolitan,4442,2017.1
Murrumbeena,2,h,685000,S,hockingstuart,2017-03-18,12.1,3163,2,1,1,0,NA,NA,Glen Eira City Council,-37.8888,145.0743,Southern Metropolitan,4442,2017.1
Murrumbeena,4,h,1500000,S,Buxton,2016-06-18,12.1,3163,NA,NA,NA,NA,NA,NA,Glen Eira City Council,NA,NA,Southern Metropolitan,4442,2016.2
Murrumbeena,1,u,256500,S,Gary,2016-06-18,12.1,3163,1,1,1,0,37,1966,Glen Eira City Council,-37.8944,145.0733,Southern Metropolitan,4442,2016.2
Murrumbeena,4,h,1390000,S,Woodards,2016-06-18,12.1,3163,NA,NA,NA,NA,NA,NA,Glen Eira City Council,NA,NA,Southern Metropolitan,4442,2016.2
Murrumbeena,3,h,1365000,S,Gary,2016-11-19,12.1,3163,3,2,2,627,NA,NA,Glen Eira City Council,-37.8955,145.0742,Southern Metropolitan,4442,2016.4
Murrumbeena,3,t,860000,SP,Buxton,2016-05-22,12.1,3163,3,2,2,0,NA,2013,Glen Eira City Council,-37.8939,145.0715,Southern Metropolitan,4442,2016.2
Murrumbeena,5,h,1300000,PI,Buxton,2016-08-22,12.1,3163,5,2,2,683,223,1960,Glen Eira City Council,-37.9055,145.0691,Southern Metropolitan,4442,2016.3
Murrumbeena,3,u,835000,SP,Matthew,2016-08-22,12.1,3163,3,1,1,181,104,1975,Glen Eira City Council,-37.8966,145.0737,Southern Metropolitan,4442,2016.3
Murrumbeena,2,t,720000,S,hockingstuart,2016-04-23,12.1,3163,2,2,2,1318,NA,2008,Glen Eira City Council,-37.8969,145.0654,Southern Metropolitan,4442,2016.2
Murrumbeena,3,h,NA,SN,Ray,2016-04-23,12.1,3163,2,0,0,557,NA,NA,Glen Eira City Council,-37.9072,145.0742,Southern Metropolitan,4442,2016.2
Murrumbeena,2,h,861500,S,hockingstuart,2016-09-24,12.1,3163,2,2,1,293,125,2004,Glen Eira City Council,-37.9033,145.0727,Southern Metropolitan,4442,2016.3
Murrumbeena,2,u,500000,VB,Beller,2016-09-24,12.1,3163,2,2,1,5289,70,2013,Glen Eira City Council,-37.8882,145.0666,Southern Metropolitan,4442,2016.3
Murrumbeena,4,h,1670000,S,Woodards,2016-09-24,12.1,3163,3,2,1,690,NA,NA,Glen Eira City Council,-37.8885,145.0726,Southern Metropolitan,4442,2016.3
Murrumbeena,4,h,1400000,VB,hockingstuart,2017-02-25,12.1,3163,4,2,2,557,178,1955,Glen Eira City Council,-37.906,145.074,Southern Metropolitan,4442,2017.1
Murrumbeena,2,h,692000,S,Gary,2017-02-25,12.1,3163,2,1,2,0,NA,1991,Glen Eira City Council,-37.8929,145.0765,Southern Metropolitan,4442,2017.1
Murrumbeena,2,u,603000,S,Anderson,2016-07-26,12.1,3163,4,1,1,102,92,1960,Glen Eira City Council,-37.8894,145.0679,Southern Metropolitan,4442,2016.3
Murrumbeena,3,h,1076000,S,Woodards,2016-07-26,12.1,3163,3,1,1,554,NA,NA,Glen Eira City Council,-37.9012,145.0646,Southern Metropolitan,4442,2016.3
Murrumbeena,3,h,1100000,VB,hockingstuart,2016-06-27,12.1,3163,3,2,2,506,169,1950,Glen Eira City Council,-37.902,145.0705,Southern Metropolitan,4442,2016.2
Murrumbeena,1,u,291000,S,Woodards,2016-06-27,12.1,3163,1,1,1,0,44,NA,Glen Eira City Council,-37.8979,145.0652,Southern Metropolitan,4442,2016.2
Murrumbeena,4,t,1200000,PI,Buxton,2016-11-27,12.1,3163,4,3,2,297,NA,NA,Glen Eira City Council,-37.895,145.0749,Southern Metropolitan,4442,2016.4
Murrumbeena,3,h,1090000,S,Gary,2016-11-27,12.1,3163,3,2,2,553,138,1960,Glen Eira City Council,-37.9031,145.0668,Southern Metropolitan,4442,2016.4
Murrumbeena,3,h,1220000,S,Thomson,2016-05-28,12.1,3163,3,1,2,735,NA,NA,Glen Eira City Council,-37.8943,145.0689,Southern Metropolitan,4442,2016.2
Murrumbeena,3,h,1180000,SP,Thomson,2016-05-28,12.1,3163,NA,NA,NA,NA,NA,NA,Glen Eira City Council,NA,NA,Southern Metropolitan,4442,2016.2
Murrumbeena,4,h,1800000,PI,Ray,2016-05-28,12.1,3163,4,2,2,990,267,2003,Glen Eira City Council,-37.8916,145.0753,Southern Metropolitan,4442,2016.2
Murrumbeena,3,h,970000,S,Thomson,2016-05-28,12.1,3163,NA,NA,NA,NA,NA,NA,Glen Eira City Council,NA,NA,Southern Metropolitan,4442,2016.2
Murrumbeena,4,t,1286000,S,Ray,2016-05-28,12.1,3163,NA,NA,NA,NA,NA,NA,Glen Eira City Council,NA,NA,Southern Metropolitan,4442,2016.2
Murrumbeena,2,u,435000,PI,Woodards,2016-08-28,12.1,3163,2,1,1,0,NA,1970,Glen Eira City Council,-37.8941,145.0655,Southern Metropolitan,4442,2016.3
Murrumbeena,4,h,1641000,S,Woodards,2016-08-28,12.1,3163,3,1,1,560,NA,NA,Glen Eira City Council,-37.8897,145.0709,Southern Metropolitan,4442,2016.3
Murrumbeena,3,h,NA,SP,Marshall,2016-08-28,12.1,3163,3,2,1,524,NA,NA,Glen Eira City Council,-37.8868,145.0685,Southern Metropolitan,4442,2016.3
Murrumbeena,4,h,NA,S,Jellis,2016-08-28,12.1,3163,4,1,1,556,210,1900,Glen Eira City Council,-37.8883,145.0692,Southern Metropolitan,4442,2016.3
Murrumbeena,2,t,745500,S,Buxton,2016-07-30,12.1,3163,2,1,1,186,110,1980,Glen Eira City Council,-37.8947,145.0722,Southern Metropolitan,4442,2016.3
Murrumbeena,3,h,1260000,S,Thomson,2016-07-30,12.1,3163,3,1,1,345,NA,1940,Glen Eira City Council,-37.8904,145.0729,Southern Metropolitan,4442,2016.3
Ormond,3,h,1401000,SP,Noel,2016-12-03,11.8,3204,3,2,2,650,150,1950,Glen Eira City Council,-37.8986,145.0359,Southern Metropolitan,3578,2016.4
Ormond,3,h,800000,PI,Buxton,2016-12-03,11.8,3204,NA,NA,NA,NA,NA,NA,Glen Eira City Council,NA,NA,Southern Metropolitan,3578,2016.4
Ormond,4,h,2250000,PI,Marshall,2016-12-03,11.8,3204,4,1,2,903,235,1985,Glen Eira City Council,-37.9062,145.0263,Southern Metropolitan,3578,2016.4
Ormond,4,h,1715000,S,Buxton,2016-12-03,11.8,3204,4,2,2,705,226,1922,Glen Eira City Council,-37.9035,145.028,Southern Metropolitan,3578,2016.4
Ormond,2,h,1960000,S,Gary,2016-12-03,11.8,3204,2,1,1,719,NA,NA,Glen Eira City Council,-37.9071,145.046,Southern Metropolitan,3578,2016.4
Ormond,1,u,360500,S,Buxton,2016-12-03,11.8,3204,NA,NA,NA,NA,NA,NA,Glen Eira City Council,NA,NA,Southern Metropolitan,3578,2016.4
Ormond,1,u,250000,VB,Ray,2016-02-04,11.8,3204,1,1,1,0,36,1960,Glen Eira City Council,-37.9028,145.0475,Southern Metropolitan,3578,2016.1
Ormond,1,u,290000,VB,Ray,2017-03-04,11.8,3204,1,1,1,0,NA,NA,Glen Eira City Council,-37.9032,145.0455,Southern Metropolitan,3578,2017.1
Ormond,3,h,1708000,S,C21,2017-03-04,11.8,3204,3,1,1,703,NA,NA,Glen Eira City Council,-37.9058,145.028,Southern Metropolitan,3578,2017.1
Ormond,2,h,758000,S,Buxton,2017-03-04,11.8,3204,2,1,1,250,NA,NA,Glen Eira City Council,-37.9063,145.0535,Southern Metropolitan,3578,2017.1
Ormond,2,u,600000,S,Woodards,2016-06-04,11.8,3204,NA,NA,NA,NA,NA,NA,Glen Eira City Council,NA,NA,Southern Metropolitan,3578,2016.2
Ormond,4,h,1920000,S,Buxton,2016-06-04,11.8,3204,3,1,1,805,808,1925,Glen Eira City Council,-37.9066,145.0354,Southern Metropolitan,3578,2016.2
Ormond,3,h,1256000,S,hockingstuart,2016-08-06,11.8,3204,3,2,2,378,NA,1924,Glen Eira City Council,-37.9064,145.0287,Southern Metropolitan,3578,2016.3
Ormond,4,h,1918000,S,Buxton,2016-08-06,11.8,3204,4,2,1,678,162,1920,Glen Eira City Council,-37.9065,145.0461,Southern Metropolitan,3578,2016.3
Ormond,3,u,900000,S,hockingstuart,2016-08-06,11.8,3204,3,1,1,265,91,1990,Glen Eira City Council,-37.906,145.04,Southern Metropolitan,3578,2016.3
Ormond,4,h,1875000,S,hockingstuart,2016-11-07,11.8,3204,4,2,2,702,NA,1929,Glen Eira City Council,-37.9063,145.0493,Southern Metropolitan,3578,2016.4
Ormond,2,h,1515000,S,Woodards,2016-11-07,11.8,3204,NA,NA,NA,NA,NA,NA,Glen Eira City Council,NA,NA,Southern Metropolitan,3578,2016.4
Ormond,2,h,1250000,S,Ray,2016-10-08,11.8,3204,2,1,1,516,NA,NA,Glen Eira City Council,-37.906,145.0497,Southern Metropolitan,3578,2016.4
Ormond,2,h,1360000,PI,hockingstuart,2016-10-08,11.8,3204,3,1,1,690,NA,1930,Glen Eira City Council,-37.9056,145.0288,Southern Metropolitan,3578,2016.4
Ormond,3,h,1770000,S,hockingstuart,2016-09-10,11.8,3204,3,2,2,667,142,1950,Glen Eira City Council,-37.9088,145.0471,Southern Metropolitan,3578,2016.3
Ormond,2,u,435000,S,RT,2016-09-10,11.8,3204,1,1,1,0,NA,NA,Glen Eira City Council,-37.9016,145.0414,Southern Metropolitan,3578,2016.3
Ormond,5,h,1836000,S,hockingstuart,2016-09-10,11.8,3204,3,3,4,464,NA,NA,Glen Eira City Council,-37.9061,145.0329,Southern Metropolitan,3578,2016.3
Ormond,3,t,1250000,S,hockingstuart,2016-09-10,11.8,3204,3,2,2,326,188,2000,Glen Eira City Council,-37.903,145.0285,Southern Metropolitan,3578,2016.3
Ormond,3,h,NA,SP,hockingstuart,2016-12-10,11.8,3204,3,1,2,342,125,1925,Glen Eira City Council,-37.9029,145.0366,Southern Metropolitan,3578,2016.4
Ormond,2,u,950000,S,Gary,2016-12-10,11.8,3204,2,1,1,0,NA,NA,Glen Eira City Council,-37.9009,145.037,Southern Metropolitan,3578,2016.4
Ormond,5,h,1390000,S,hockingstuart,2016-12-10,11.8,3204,NA,NA,NA,NA,NA,NA,Glen Eira City Council,NA,NA,Southern Metropolitan,3578,2016.4
Ormond,4,t,1520000,S,hockingstuart,2016-12-10,11.8,3204,NA,NA,NA,NA,NA,NA,Glen Eira City Council,NA,NA,Southern Metropolitan,3578,2016.4
Ormond,4,h,NA,S,Gary,2016-12-10,11.8,3204,4,2,2,509,508,1950,Glen Eira City Council,-37.905,145.0326,Southern Metropolitan,3578,2016.4
Ormond,1,u,260000,PI,Ray,2016-06-12,11.8,3204,1,1,1,0,NA,1975,Glen Eira City Council,-37.9018,145.0454,Southern Metropolitan,3578,2016.2
Ormond,3,h,1580000,S,Buxton,2016-11-12,11.8,3204,NA,NA,NA,NA,NA,NA,Glen Eira City Council,NA,NA,Southern Metropolitan,3578,2016.4
Ormond,3,u,822500,S,hockingstuart,2016-11-12,11.8,3204,3,2,3,0,93,1970,Glen Eira City Council,-37.9018,145.0477,Southern Metropolitan,3578,2016.4
Ormond,2,h,810000,S,hockingstuart,2016-11-12,11.8,3204,2,1,1,210,90,1996,Glen Eira City Council,-37.9001,145.0428,Southern Metropolitan,3578,2016.4
Ormond,3,h,1322000,S,hockingstuart,2016-11-12,11.8,3204,3,1,1,551,156,1940,Glen Eira City Council,-37.9036,145.0521,Southern Metropolitan,3578,2016.4
Ormond,2,h,861000,S,Gary,2016-05-14,11.8,3204,2,1,1,0,NA,2002,Glen Eira City Council,-37.9026,145.0364,Southern Metropolitan,3578,2016.2
Ormond,2,h,765000,S,Eview,2016-05-14,11.8,3204,2,1,2,300,NA,NA,Glen Eira City Council,-37.9045,145.0426,Southern Metropolitan,3578,2016.2
Ormond,3,u,973000,SP,Marshall,2016-10-15,11.8,3204,3,2,2,379,NA,NA,Glen Eira City Council,-37.8981,145.0367,Southern Metropolitan,3578,2016.4
Ormond,4,h,1845000,S,Buxton,2016-10-15,11.8,3204,4,3,1,718,189,1939,Glen Eira City Council,-37.9061,145.0509,Southern Metropolitan,3578,2016.4
Ormond,3,h,1535000,S,Marshall,2016-10-15,11.8,3204,3,1,2,578,140,1935,Glen Eira City Council,-37.9047,145.0274,Southern Metropolitan,3578,2016.4
Ormond,4,h,2005000,S,hockingstuart,2016-10-15,11.8,3204,4,2,2,691,193,1935,Glen Eira City Council,-37.905,145.029,Southern Metropolitan,3578,2016.4
Ormond,3,u,932000,S,Woodards,2016-10-15,11.8,3204,3,2,1,180,92,1997,Glen Eira City Council,-37.9069,145.041,Southern Metropolitan,3578,2016.4
Ormond,4,h,1500000,VB,Ray,2016-04-16,11.8,3204,4,2,2,862,153,1970,Glen Eira City Council,-37.8993,145.0447,Southern Metropolitan,3578,2016.2
Ormond,1,u,260000,SP,Thomson,2016-04-16,11.8,3204,1,1,1,0,NA,1970,Glen Eira City Council,-37.9038,145.0454,Southern Metropolitan,3578,2016.2
Ormond,3,h,NA,S,Buxton,2016-04-16,11.8,3204,3,1,2,314,99,1925,Glen Eira City Council,-37.9058,145.0288,Southern Metropolitan,3578,2016.2
Ormond,4,h,1390000,SA,Ray,2016-07-16,11.8,3204,4,2,2,666,158,1937,Glen Eira City Council,-37.9032,145.049,Southern Metropolitan,3578,2016.3
Ormond,3,h,940000,PI,Buxton,2016-07-16,11.8,3204,3,1,1,397,124,1940,Glen Eira City Council,-37.9064,145.0291,Southern Metropolitan,3578,2016.3
Ormond,3,h,1350000,VB,McGrath,2016-09-17,11.8,3204,NA,NA,NA,NA,NA,NA,Glen Eira City Council,NA,NA,Southern Metropolitan,3578,2016.3
Ormond,2,u,NA,PI,Barry,2016-09-17,11.8,3204,2,1,1,2024,62,2005,Glen Eira City Council,-37.9014,145.0418,Southern Metropolitan,3578,2016.3
Ormond,4,h,NA,PI,hockingstuart,2016-09-17,11.8,3204,4,2,3,672,NA,NA,Glen Eira City Council,-37.9033,145.0333,Southern Metropolitan,3578,2016.3
Ormond,1,u,296000,SP,Thomson,2016-09-17,11.8,3204,1,1,1,0,36,1970,Glen Eira City Council,-37.9028,145.0426,Southern Metropolitan,3578,2016.3
Ormond,4,t,1575000,S,Buxton,2017-03-18,11.8,3204,NA,NA,NA,NA,NA,NA,Glen Eira City Council,NA,NA,Southern Metropolitan,3578,2017.1
Ormond,4,h,NA,S,Gary,2017-03-18,11.8,3204,4,2,2,640,643,NA,Glen Eira City Council,-37.9003,145.0365,Southern Metropolitan,3578,2017.1
Ormond,4,t,NA,S,Gary,2017-03-18,11.8,3204,4,2,2,433,215,2000,Glen Eira City Council,-37.9042,145.0476,Southern Metropolitan,3578,2017.1
Ormond,4,h,1850000,PI,hockingstuart,2017-03-18,11.8,3204,4,2,2,668,NA,1980,Glen Eira City Council,-37.9033,145.0296,Southern Metropolitan,3578,2017.1
Ormond,2,u,475000,S,Gary,2016-11-19,11.8,3204,2,1,1,0,52,2011,Glen Eira City Council,-37.8986,145.042,Southern Metropolitan,3578,2016.4
Ormond,2,t,823000,S,Buxton,2016-05-22,11.8,3204,NA,NA,NA,NA,NA,NA,Glen Eira City Council,NA,NA,Southern Metropolitan,3578,2016.2
Ormond,3,u,820000,PI,Buxton,2016-05-22,11.8,3204,3,2,1,238,127,1998,Glen Eira City Council,-37.9062,145.027,Southern Metropolitan,3578,2016.2
Ormond,1,u,NA,PI,Ray,2016-08-22,11.8,3204,1,1,1,0,33,1970,Glen Eira City Council,-37.901,145.0419,Southern Metropolitan,3578,2016.3
Ormond,3,u,940000,PI,Buxton,2016-04-23,11.8,3204,3,2,1,382,137,1998,Glen Eira City Council,-37.9061,145.0478,Southern Metropolitan,3578,2016.2
Ormond,2,h,1668000,S,Buxton,2016-09-24,11.8,3204,3,1,2,595,NA,NA,Glen Eira City Council,-37.9092,145.0507,Southern Metropolitan,3578,2016.3
Ormond,4,h,1960000,S,Buxton,2016-09-24,11.8,3204,NA,NA,NA,NA,NA,NA,Glen Eira City Council,NA,NA,Southern Metropolitan,3578,2016.3
Ormond,3,h,1470000,S,Woodards,2017-02-25,11.8,3204,3,2,2,0,163,1980,Glen Eira City Council,-37.9071,145.0439,Southern Metropolitan,3578,2017.1
Ormond,2,h,981000,S,C21,2017-02-25,11.8,3204,2,1,1,533,NA,NA,Glen Eira City Council,-37.9048,145.0418,Southern Metropolitan,3578,2017.1
Ormond,2,u,430000,PI,Purplebricks,2017-02-25,11.8,3204,2,1,1,0,69,1970,Glen Eira City Council,-37.903,145.0452,Southern Metropolitan,3578,2017.1
Ormond,4,t,1200000,PI,hockingstuart,2016-07-26,11.8,3204,NA,NA,NA,NA,NA,NA,Glen Eira City Council,NA,NA,Southern Metropolitan,3578,2016.3
Ormond,1,u,362000,SP,hockingstuart,2016-07-26,11.8,3204,1,1,1,0,44,2010,Glen Eira City Council,-37.9016,145.0414,Southern Metropolitan,3578,2016.3
Ormond,2,u,410000,SA,Stockdale,2016-07-26,11.8,3204,2,1,1,0,65,1970,Glen Eira City Council,-37.903,145.0452,Southern Metropolitan,3578,2016.3
Ormond,4,t,1197000,S,Gary,2016-06-27,11.8,3204,4,2,2,144,NA,2006,Glen Eira City Council,-37.9021,145.0357,Southern Metropolitan,3578,2016.2
Ormond,3,h,1690000,SP,Buxton,2016-06-27,11.8,3204,3,2,2,692,NA,NA,Glen Eira City Council,-37.9043,145.0358,Southern Metropolitan,3578,2016.2
Ormond,1,u,447000,S,Ray,2016-11-27,11.8,3204,1,1,1,0,NA,NA,Glen Eira City Council,-37.9016,145.0414,Southern Metropolitan,3578,2016.4
Ormond,2,h,1177000,S,Thomson,2016-11-27,11.8,3204,2,1,2,452,105,1930,Glen Eira City Council,-37.9024,145.0539,Southern Metropolitan,3578,2016.4
Ormond,2,u,617500,S,Biggin,2016-05-28,11.8,3204,2,1,1,94,91,1970,Glen Eira City Council,-37.9011,145.0474,Southern Metropolitan,3578,2016.2
Ormond,2,u,479500,S,Ray,2016-05-28,11.8,3204,2,1,1,0,92,NA,Glen Eira City Council,-37.9021,145.0417,Southern Metropolitan,3578,2016.2
Ormond,4,h,2050000,S,Noel,2016-08-28,11.8,3204,4,2,2,647,NA,NA,Glen Eira City Council,-37.9061,145.0366,Southern Metropolitan,3578,2016.3
Ormond,2,u,405000,VB,Besser,2016-08-28,11.8,3204,2,1,1,0,68,1970,Glen Eira City Council,-37.9031,145.0444,Southern Metropolitan,3578,2016.3
Ormond,5,h,NA,S,Buxton,2016-08-28,11.8,3204,5,5,4,747,362,1925,Glen Eira City Council,-37.9074,145.0482,Southern Metropolitan,3578,2016.3
Ormond,2,u,450000,VB,Ray,2016-07-30,11.8,3204,2,1,1,0,NA,2005,Glen Eira City Council,-37.9014,145.0418,Southern Metropolitan,3578,2016.3
West Footscray,1,u,300000,S,Sweeney,2016-12-03,8.2,3012,NA,NA,NA,NA,NA,NA,Maribyrnong City Council,NA,NA,Western Metropolitan,5058,2016.4
West Footscray,3,h,1061000,S,Burnham,2016-12-03,8.2,3012,3,1,1,533,NA,NA,Maribyrnong City Council,-37.7955,144.8784,Western Metropolitan,5058,2016.4
West Footscray,6,h,1020000,PI,Alexkarbon,2016-12-03,8.2,3012,6,3,2,554,199,1940,Maribyrnong City Council,-37.8053,144.8681,Western Metropolitan,5058,2016.4
West Footscray,2,h,912500,S,Village,2016-12-03,8.2,3012,2,1,1,444,98,1940,Maribyrnong City Council,-37.7933,144.876,Western Metropolitan,5058,2016.4
West Footscray,3,h,NA,W,RT,2016-12-03,8.2,3012,3,1,2,365,NA,NA,Maribyrnong City Council,-37.8051,144.8777,Western Metropolitan,5058,2016.4
West Footscray,2,u,565000,S,hockingstuart,2016-12-03,8.2,3012,NA,NA,NA,NA,NA,NA,Maribyrnong City Council,NA,NA,Western Metropolitan,5058,2016.4
West Footscray,3,h,1074000,S,Village,2016-12-03,8.2,3012,3,2,2,355,NA,1950,Maribyrnong City Council,-37.7914,144.8742,Western Metropolitan,5058,2016.4
West Footscray,3,h,1021000,S,Jas,2016-12-03,8.2,3012,3,1,2,601,NA,NA,Maribyrnong City Council,-37.7917,144.8688,Western Metropolitan,5058,2016.4
West Footscray,3,h,1415000,PI,Biggin,2016-02-04,8.2,3012,3,1,6,970,NA,1955,Maribyrnong City Council,-37.7958,144.8645,Western Metropolitan,5058,2016.1
West Footscray,5,h,NA,SP,hockingstuart,2017-03-04,8.2,3012,5,4,2,548,145,1945,Maribyrnong City Council,-37.7979,144.8714,Western Metropolitan,5058,2017.1
West Footscray,4,h,710000,PI,Sweeney,2017-03-04,8.2,3012,4,1,1,255,131,1920,Maribyrnong City Council,-37.7906,144.8687,Western Metropolitan,5058,2017.1
West Footscray,2,u,510500,SP,Jas,2017-03-04,8.2,3012,NA,NA,NA,NA,NA,NA,Maribyrnong City Council,NA,NA,Western Metropolitan,5058,2017.1
West Footscray,2,h,NA,SP,Sweeney,2017-03-04,8.2,3012,2,1,3,385,NA,NA,Maribyrnong City Council,-37.806,144.8745,Western Metropolitan,5058,2017.1
West Footscray,4,h,837000,S,Sweeney,2017-03-04,8.2,3012,4,2,3,390,149,1950,Maribyrnong City Council,-37.7926,144.8639,Western Metropolitan,5058,2017.1
West Footscray,3,h,850000,S,Sweeney,2017-03-04,8.2,3012,3,1,1,361,NA,NA,Maribyrnong City Council,-37.7916,144.8673,Western Metropolitan,5058,2017.1
West Footscray,4,h,850000,S,Sweeney,2016-06-04,8.2,3012,4,2,2,497,179,1980,Maribyrnong City Council,-37.7903,144.8639,Western Metropolitan,5058,2016.2
West Footscray,2,h,NA,VB,hockingstuart,2016-05-07,8.2,3012,2,1,1,0,60,NA,Maribyrnong City Council,-37.8079,144.8683,Western Metropolitan,5058,2016.2
West Footscray,6,u,520000,SP,Sweeney,2016-05-07,8.2,3012,4,2,1,0,171,1970,Maribyrnong City Council,-37.809,144.8686,Western Metropolitan,5058,2016.2
West Footscray,2,u,NA,PI,hockingstuart,2016-05-07,8.2,3012,NA,NA,NA,NA,NA,NA,Maribyrnong City Council,NA,NA,Western Metropolitan,5058,2016.2
West Footscray,3,u,347000,SP,Jas,2016-11-07,8.2,3012,2,1,1,0,56,1965,Maribyrnong City Council,-37.7964,144.8672,Western Metropolitan,5058,2016.4
West Footscray,4,h,1225000,PI,Jas,2016-11-07,8.2,3012,4,2,2,0,NA,NA,Maribyrnong City Council,-37.7992,144.8772,Western Metropolitan,5058,2016.4
West Footscray,2,h,438000,S,hockingstuart,2016-10-08,8.2,3012,2,1,2,0,75,1970,Maribyrnong City Council,-37.7952,144.8749,Western Metropolitan,5058,2016.4
West Footscray,4,h,NA,SN,hockingstuart,2016-10-08,8.2,3012,4,1,5,797,153,1950,Maribyrnong City Council,-37.7958,144.8643,Western Metropolitan,5058,2016.4
West Footscray,3,h,NA,S,Jas,2016-10-08,8.2,3012,3,2,2,442,NA,NA,Maribyrnong City Council,-37.7935,144.8733,Western Metropolitan,5058,2016.4
West Footscray,2,h,360000,S,Sweeney,2016-10-08,8.2,3012,2,1,1,92,NA,1970,Maribyrnong City Council,-37.8095,144.869,Western Metropolitan,5058,2016.4
West Footscray,2,t,620000,S,Village,2016-09-10,8.2,3012,3,1,1,144,NA,NA,Maribyrnong City Council,-37.7926,144.8809,Western Metropolitan,5058,2016.3
West Footscray,2,h,415000,S,Sweeney,2016-09-10,8.2,3012,2,1,1,80,64,1980,Maribyrnong City Council,-37.806,144.8674,Western Metropolitan,5058,2016.3
